"31","A11EX","VITAMIN B-COMPLEX, OTHER COMBINATIONS","88:08.00","VITAMIN B COMPLEX","",""
"77809","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"77810","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"77811","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"77814","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"77817","J01DD04","CEFTRIAXONE","08:12.06.12","THIRD GENERATION CEPHALOSPORINS","",""
"77840","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"77860","D08AE04","TRICLOSAN","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"77874","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"77913","N06AB05","PAROXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"77915","B02BD04","COAGULATION FACTOR IX","20:28.16","HEMOSTATICS","",""
"77929","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"77932","J01DC10","CEFPROZIL","08:12.06.08","SECOND GENERATION CEPHALOSPORINS","",""
"77933","J01DC10","CEFPROZIL","08:12.06.08","SECOND GENERATION CEPHALOSPORINS","",""
"77965","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"77975","A10BB09","GLICLAZIDE","68:20.20","SULFONYLUREAS","",""
"77986","C09AA09","FOSINOPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"77987","C09AA09","FOSINOPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"77991","C01BC03","PROPAFENONE","24:04.04.12","CLASS IC ANTIARRYTHMICS","",""
"77992","C01BC03","PROPAFENONE","24:04.04.12","CLASS IC ANTIARRYTHMICS","",""
"77997","C09AA03","LISINOPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"77998","C09AA03","LISINOPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"77999","C09AA03","LISINOPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78010","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"78012","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"78019","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"78020","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"78066","C09AA05","RAMIPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78068","A10BB12","GLIMEPIRIDE","68:20.20","SULFONYLUREAS","",""
"78069","A10BB12","GLIMEPIRIDE","68:20.20","SULFONYLUREAS","",""
"78070","A10BB12","GLIMEPIRIDE","68:20.20","SULFONYLUREAS","",""
"78087","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"78091","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"78101","D08AC02","CHLORHEXIDINE","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"78106","D08AC02","CHLORHEXIDINE","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"78144","A02BA03","FAMOTIDINE","56:28.12","HISTAMINE H2-ANTAGONISTS","",""
"78145","N03AX14","LEVETIRACETAM","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"78146","N03AX14","LEVETIRACETAM","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"78147","N03AX14","LEVETIRACETAM","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"78148","G02AB03","ERGOMETRINE","76:00.00","OXYTOCICS","",""
"78152","N01BB02","LIDOCAINE","72:00.00","LOCAL ANESTHETICS","",""
"78153","N01BB02","LIDOCAINE","72:00.00","LOCAL ANESTHETICS","",""
"78198","L01CD01","PACLITAXEL","10:00.00","ANTINEOPLASTIC AGENTS","",""
"78271","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"78275","N03AX14","LEVETIRACETAM","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"78276","N03AX14","LEVETIRACETAM","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"78277","N03AX14","LEVETIRACETAM","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"78310","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"78311","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"78331","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"78332","N01BB52","LIDOCAINE, COMBINATIONS","72:00.00","LOCAL ANESTHETICS","",""
"78348","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"78348","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"78441","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"78443","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"78444","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"78468","N06AX16","VENLAFAXINE","28:16.04.16","SELECTIVE SEROTONIN AND NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"78469","N06AX16","VENLAFAXINE","28:16.04.16","SELECTIVE SEROTONIN AND NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"78470","N06AX16","VENLAFAXINE","28:16.04.16","SELECTIVE SEROTONIN AND NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"78498","G04BD07","TOLTERODINE","86:12.04","Antimuscarinics","",""
"78525","J01XX09","DAPTOMYCIN","08:12.28.12","CYCLIC LIPOPEPTIDES","",""
"78544","C09AA02","ENALAPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78545","C09AA02","ENALAPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78546","C09AA02","ENALAPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78547","C09AA02","ENALAPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78571","M03AB01","SUXAMETHONIUM","12:20.20","NEUROMUSCULAR BLOCKING AGENTS","",""
"78573","R05CB01","ACETYLCYSTEINE","92:12.00","ANTIDOTES","",""
"78595","R06AA02","DIPHENHYDRAMINE","56:22.08","ANTIHISTAMINES","",""
"78621","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"78657","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"78663","J01MA02","CIPROFLOXACIN","08:12.18","QUINOLONES","",""
"78674","G02CB03","CABERGOLINE","28:36.20.04","ERGOT-DERIVATIVE DOPAMINE RECEPTOR AGONISTS","",""
"78806","V03AB17","METHYLTHIONINIUM CHLORIDE","92:12.00","ANTIDOTES","",""
"78914","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"78918","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"78976","D06AX05","BACITRACIN","84:04.04","ANTIBIOTICS","",""
"78981","J01MA02","CIPROFLOXACIN","08:12.18","QUINOLONES","",""
"79040","A02BC02","PANTOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"79099","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"79115","J01MA12","LEVOFLOXACIN","08:12.18","QUINOLONES","",""
"79144","N01BB01","BUPIVACAINE","72:00.00","LOCAL ANESTHETICS","",""
"79159","N06DA03","RIVASTIGMINE","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"79160","N06DA03","RIVASTIGMINE","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"79161","N06DA03","RIVASTIGMINE","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"79162","N06DA03","RIVASTIGMINE","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"79238","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"79244","C01CA24","EPINEPHRINE","12:12.12","ALPHA-AND BETA-ADRENERGIC AGONISTS","",""
"79245","C01CA24","EPINEPHRINE","12:12.12","ALPHA-AND BETA-ADRENERGIC AGONISTS","",""
"79257","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"79271","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"79354","A02BC02","PANTOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"79403","C09AA05","RAMIPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"79408","J01CR05","PIPERACILLIN AND BETA-LACTAMASE INHIBITOR","08:12.16.16","EXTENDED-SPECTRUM PENICILLINS","",""
"79409","J01CR05","PIPERACILLIN AND BETA-LACTAMASE INHIBITOR","08:12.16.16","EXTENDED-SPECTRUM PENICILLINS","",""
"79410","J01CR05","PIPERACILLIN AND BETA-LACTAMASE INHIBITOR","08:12.16.16","EXTENDED-SPECTRUM PENICILLINS","",""
"79490","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"79510","B02BD02","COAGULATION FACTOR VIII","20:28.16","HEMOSTATICS","",""
"79511","B02BD02","COAGULATION FACTOR VIII","20:28.16","HEMOSTATICS","",""
"79512","D07AD01","CLOBETASOL","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"79513","D07AD01","CLOBETASOL","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"79541","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"79547","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"79548","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"79562","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"79564","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"79568","A02BC02","PANTOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"79590","A02BC01","OMEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"79595","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"79622","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"79647","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"79650","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"79761","L01DB03","EPIRUBICIN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"79762","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"79763","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"79763","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"79776","A04AA01","ONDANSETRON","56:22.20","5-HT3 RECEPTOR ANTAGONISTS","",""
"79777","A04AA01","ONDANSETRON","56:22.20","5-HT3 RECEPTOR ANTAGONISTS","",""
"79782","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"79863","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"79893","N06AB04","CITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"79894","N06AB04","CITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"79896","N06AX12","BUPROPION","28:16.04.92","MISCELLANEOUS ANTIDEPRESSANTS","",""
"79940","N01BB53","MEPIVACAINE, COMBINATIONS","72:00.00","LOCAL ANESTHETICS","",""
"79985","N02CC02","NARATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"79988","D08AJ51","BENZALKONIUM, COMBINATIONS","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"79990","R02AA06","CETYLPYRIDINIUM","52:28.00","MOUTHWASHES AND GARGLES","",""
"80095","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80225","A01AB03","CHLORHEXIDINE","52:04.92","MISCELLANEOUS ANTI-INFECTIVES","",""
"80263","S01EE01","LATANOPROST","52:40.28","PROSTAGLANDIN ANALOGS","",""
"80281","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"80305","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80349","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"80411","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"80452","J01DE01","CEFEPIME","08:12.06.16","FOURTH GENERATION CEPHALOSPORINS","",""
"80463","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80477","A06AB02","BISACODYL","56:12.00","CATHARTICS AND LAXATIVES","",""
"80537","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"80539","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"80546","L01CD01","PACLITAXEL","10:00.00","ANTINEOPLASTIC AGENTS","",""
"80559","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80582","N02AA01","MORPHINE","28:08.08","OPIATE AGONISTS","",""
"80584","N02AA01","MORPHINE","28:08.08","OPIATE AGONISTS","",""
"80585","N02AA01","MORPHINE","28:08.08","OPIATE AGONISTS","",""
"80586","N02AA01","MORPHINE","28:08.08","OPIATE AGONISTS","",""
"80588","A02BC04","RABEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"80642","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80645","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80646","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80735","D08AJ51","BENZALKONIUM, COMBINATIONS","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"80740","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80771","G03AC06","MEDROXYPROGESTERONE","68:32.00","PROGESTINS","",""
"80777","L02BG04","LETROZOLE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"80880","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"80882","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"80883","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"80935","R05CA03","GUAIFENESIN","48:16.00","EXPECTORANTS","",""
"81063","C01CA24","EPINEPHRINE","12:12.12","ALPHA-AND BETA-ADRENERGIC AGONISTS","",""
"81074","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"81077","N06AX12","BUPROPION","28:16.04.92","MISCELLANEOUS ANTIDEPRESSANTS","",""
"81138","L02BG03","ANASTROZOLE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"81195","N04BC04","ROPINIROLE","28:36.20.08","NONERGOT-DERIVATIVE DOPAMINE RECEPTOR AGONISTS","",""
"81197","N04BC04","ROPINIROLE","28:36.20.08","NONERGOT-DERIVATIVE DOPAMINE RECEPTOR AGONISTS","",""
"81198","N04BC04","ROPINIROLE","28:36.20.08","NONERGOT-DERIVATIVE DOPAMINE RECEPTOR AGONISTS","",""
"81199","N04BC04","ROPINIROLE","28:36.20.08","NONERGOT-DERIVATIVE DOPAMINE RECEPTOR AGONISTS","",""
"81216","C08CA01","AMLODIPINE","24:28.08","DIHYDROPYRIDINES","",""
"81226","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"81236","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"81237","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"81241","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"81242","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"81271","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"81336","V10XA01","SODIUM IODIDE 131 I","78:00.00","RADIOACTIVE AGENTS","",""
"81420","L02BG03","ANASTROZOLE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"81564","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"81580","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"81594","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"81674","C09AA09","FOSINOPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"81675","C09AA09","FOSINOPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"81683","C09AA05","RAMIPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"81742","N05AF01","FLUPENTIXOL","28:16.08.32","THIOXANTHENES","",""
"81850","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"81857","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"81864","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"81882","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"81911","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"81912","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"81913","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"81914","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"81915","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"81916","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"81920","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"81921","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"81943","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"82063","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"82065","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"82068","A06AA02","DOCUSATE SODIUM","56:12.00","CATHARTICS AND LAXATIVES","",""
"82069","A06AA02","DOCUSATE SODIUM","56:12.00","CATHARTICS AND LAXATIVES","",""
"82206","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"82306","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"82306","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","12:20.04","CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS","",""
"82316","L01DB06","IDARUBICIN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"82349","D02BA02","OCTYL METHOXYCINNAMATE","84:80.00","SUNSCREEN AGENTS","",""
"82350","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"82368","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"82372","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"82381","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"82406","R06AX27","DESLORATADINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"82414","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"82488","B02BD30","THROMBIN","20:28.16","HEMOSTATICS","",""
"82565","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"82770","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"82770","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","12:20.04","CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS","",""
"82772","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"82772","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","12:20.04","CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS","",""
"82801","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"82884","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"82934","C09AA05","RAMIPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"82988","D07AD01","CLOBETASOL","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"82992","V07AC","BLOOD TRANSFUSION, AUXILIARY PRODUCTS","20:12.04.92","MISCELLANEOUS ANTICOAGULANTS","",""
"83051","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"83053","L01XX19","IRINOTECAN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"83207","L01XX17","TOPOTECAN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"83237","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"83265","J01DC10","CEFPROZIL","08:12.06.08","SECOND GENERATION CEPHALOSPORINS","",""
"83316","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"83498","V07AB","SOLVENTS AND DILUTING AGENTS,INCL IRRIGAT SOLUT","92:92.00","OTHER MISCELLANEOUS THERAPEUTIC AGENTS","",""
"83557","B05XA03","SODIUM CHLORIDE","40:12.00","REPLACEMENT PREPARATIONS","",""
"83628","N05BA06","LORAZEPAM","28:24.08","BENZODIAZEPINES","",""
"83681","N02BA51","ACETYLSALICYLIC ACID, COMB EXCL PSYCHOLEPTICS","28:08.04.24","SALICYLATES","",""
"83697","D06AX05","BACITRACIN","84:04.04","ANTIBIOTICS","",""
"83698","L01BB05","FLUDARABINE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"83763","N04BC04","ROPINIROLE","28:36.20.08","NONERGOT-DERIVATIVE DOPAMINE RECEPTOR AGONISTS","",""
"83769","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"83770","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"83778","B05BA10","COMBINATIONS","40:20.00","CALORIC AGENTS","",""
"83820","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"83821","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"83872","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"83873","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"83880","R05CA03","GUAIFENESIN","48:16.00","EXPECTORANTS","",""
"83946","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"83962","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
